timestep simtime Ttrans Trot
3930 3.9300000000000004198e-12 2986.0847283005000463 1045.7035767010208929
3940 3.9400000000000005791e-12 2986.1222110975500073 1045.7370376899434632
3950 3.9499999999999999306e-12 2986.0665192778901655 1045.9119875914780096
3960 3.96000000000000009e-12 2985.7670027775297967 1046.2919084402742556
3970 3.9700000000000002493e-12 2985.8324465467198934 1046.3884318142536358
3980 3.9800000000000004087e-12 2985.2918829557597746 1046.6786992335853483
3990 3.990000000000000568e-12 2985.6933926188999067 1046.8121900508313047
4000 3.9999999999999999195e-12 2985.7051919473601629 1046.7103104665611681
4010 4.0100000000000000789e-12 2985.6799416212897995 1046.7959250264036655
4020 4.0200000000000002382e-12 2985.6364764694399128 1046.7380718437038922
4030 4.0300000000000003976e-12 2985.5888099742901431 1046.9553429814902756
4040 4.0400000000000005569e-12 2985.5042533560399534 1046.6914162555726762
4050 4.0500000000000007162e-12 2985.3643023702497885 1046.8601446836632931
4060 4.0600000000000000678e-12 2985.5476232590599466 1046.9254470309467706
4070 4.0700000000000002271e-12 2985.569233740080108 1046.9784080418710346
4080 4.0800000000000003865e-12 2985.1923570317899248 1047.3094103715011443
4090 4.0900000000000005458e-12 2985.2693814335698335 1047.2088700903220797
4100 4.1000000000000007051e-12 2985.3037359994500548 1047.3679282210002839
4110 4.1100000000000000567e-12 2985.2104712394298076 1047.3604045845127075
4120 4.120000000000000216e-12 2985.2633514356498381 1047.4323171679627649
4130 4.1300000000000003754e-12 2984.811434814149834 1047.3689552807061318
4140 4.1400000000000005347e-12 2984.8375590708401432 1047.5192655136909252
4150 4.150000000000000694e-12 2984.8048740529397946 1047.7967452798795875
4160 4.1600000000000000456e-12 2984.9534906008098005 1047.7210234878482424
4170 4.1700000000000002049e-12 2984.9883091384299405 1047.7297864256549929
4180 4.1800000000000003643e-12 2984.825321874599922 1047.7602876078046847
4190 4.1900000000000005236e-12 2984.8891784366001048 1047.9059616409053888
4200 4.2000000000000006829e-12 2984.75596257531015 1047.9811521813537638
4210 4.2100000000000000345e-12 2984.560815515790182 1048.1607863188175997
4220 4.2200000000000001938e-12 2984.6197455342098692 1048.2459252983292117
4230 4.2300000000000003531e-12 2984.1430449502800002 1048.6220296262172269
4240 4.2400000000000005125e-12 2984.1508203399298509 1048.6210862476739294
4250 4.2500000000000006718e-12 2984.2433243194400347 1048.662321430098018
4260 4.2600000000000000234e-12 2983.9590141718099403 1048.8095118708210975
4270 4.2700000000000001827e-12 2984.0893636296900695 1048.6953859034169909
4280 4.280000000000000342e-12 2984.0307845914999234 1049.1089110173791141
4290 4.2900000000000005014e-12 2984.1543620319498586 1049.058419207777888
4300 4.3000000000000006607e-12 2984.0102231206901706 1049.0067972058552641
4310 4.3100000000000000123e-12 2983.4029006315699917 1049.4814941944123348
4320 4.3200000000000001716e-12 2983.5437854040901584 1049.5914163936502064
4330 4.3300000000000003309e-12 2983.5213068825300979 1049.8693009201240329
4340 4.3400000000000004903e-12 2983.1386389046301701 1050.1913373112786303
4350 4.3500000000000006496e-12 2983.2629217149701617 1050.2114582792055444
4360 4.3600000000000000012e-12 2982.8892230540400305 1050.4387908928090383
4370 4.3700000000000001605e-12 2983.0914835032699557 1050.6147360476704762
4380 4.3800000000000003198e-12 2982.7221556270901601 1050.6787605431729844
4390 4.3900000000000004792e-12 2982.6803078079601619 1051.0089998275134349
4400 4.4000000000000006385e-12 2982.4639776739600165 1051.1909335283367
4410 4.4099999999999999901e-12 2982.417762171080085 1051.3190357096534626
4420 4.4200000000000001494e-12 2982.6737465616201916 1051.2516670124575739
4430 4.4300000000000003087e-12 2982.6345798894199106 1051.2505267945905416
4440 4.4400000000000004681e-12 2982.2537725453098574 1051.5913393164792069
4450 4.4500000000000006274e-12 2982.371241652379922 1051.6630211895517277
4460 4.459999999999999979e-12 2981.968215594420144 1051.9796891252487967
4470 4.4700000000000001383e-12 2982.0494165405798412 1052.1195427461766485
4480 4.4800000000000002976e-12 2982.0424671635100822 1052.1756466301449109
4490 4.490000000000000457e-12 2981.8723307313998703 1052.1414817224906528
4500 4.5000000000000006163e-12 2981.5883826768699691 1052.3436058684144427
4510 4.5099999999999999679e-12 2981.4924156458200741 1052.6225733977476011
4520 4.5200000000000001272e-12 2981.4082142789898171 1052.868266215715721
4530 4.5300000000000002865e-12 2981.3387113128101191 1053.0402703561721864
4540 4.5400000000000004459e-12 2981.335080401669984 1053.1194303938632402
4550 4.5500000000000006052e-12 2981.1757921063499452 1053.031265608228523
4560 4.5599999999999999568e-12 2981.5094378139601758 1052.9054572254131017
4570 4.5700000000000001161e-12 2981.4547431641999538 1052.8383503815653057
4580 4.5800000000000002754e-12 2980.8511602010999013 1052.8691679741016287
4590 4.5900000000000004348e-12 2981.5300022613801048 1052.9625374163110791
4600 4.6000000000000005941e-12 2981.4938677208001536 1052.941662161339309
4610 4.6100000000000007534e-12 2981.407951020679775 1053.0112466096147728
4620 4.620000000000000105e-12 2981.1940697101199476 1053.2606607934330896
4630 4.6300000000000002643e-12 2981.3350668349498847 1053.1881251045474528
4640 4.6400000000000004237e-12 2981.1225832016198183 1053.2148603786499734
4650 4.650000000000000583e-12 2981.1214610872198136 1053.5474631647689421
4660 4.6600000000000007423e-12 2980.9666997253298177 1053.4222454317648499
4670 4.6700000000000000939e-12 2981.0217968466699858 1053.6562947419870397
4680 4.6800000000000002532e-12 2980.8802310709897938 1053.9793313676641446
4690 4.6900000000000004126e-12 2980.6248342643998512 1054.2190099548163289
4700 4.7000000000000005719e-12 2980.5830318398097916 1054.1427512651123379
4710 4.7100000000000007312e-12 2980.6223134071401546 1054.0702030389484207
4720 4.7200000000000000828e-12 2980.8271165074897908 1054.0199976641581543
4730 4.7300000000000002421e-12 2980.543707861600069 1054.1147009709291069
4740 4.7400000000000004015e-12 2980.7079730772102266 1054.1778204175316205
4750 4.7500000000000005608e-12 2980.3826210862398511 1054.32706741737843
4760 4.7600000000000007201e-12 2980.471506753920039 1054.3891677140186403
4770 4.7700000000000000717e-12 2980.2501329077499577 1054.8673302146253263
4780 4.780000000000000231e-12 2980.3202556526798617 1054.9371036952422855
4790 4.7900000000000003904e-12 2979.8223534812700564 1055.1017192612625877
4800 4.8000000000000005497e-12 2979.8755940941200606 1055.2379227321614508
4810 4.810000000000000709e-12 2979.9215291428499768 1055.1234401876376978
4820 4.8200000000000000606e-12 2979.9782315994498276 1055.2591682823217525
4830 4.8300000000000002199e-12 2979.7772923060601897 1055.254839742483
4840 4.8400000000000003792e-12 2980.0567741339400527 1055.2930703802353491
4850 4.8500000000000005386e-12 2979.6694277838801099 1055.2777548520973596
4860 4.8600000000000006979e-12 2979.8095931192401622 1055.6197488850436912
4870 4.8700000000000000495e-12 2979.7378528521398948 1055.5079218352886983
4880 4.8800000000000002088e-12 2979.9553493059897846 1055.3634529743476378
4890 4.8900000000000003681e-12 2979.8451974165600404 1055.315423840746007
4900 4.9000000000000005275e-12 2979.9326287802600746 1055.5277942273073677
4910 4.9100000000000006868e-12 2979.5992290767799204 1055.5690838002171859
4920 4.9200000000000000384e-12 2979.57348608771008 1055.5708751617685266
4930 4.9300000000000001977e-12 2979.6552204628001164 1055.6547122490587753
4940 4.940000000000000357e-12 2979.4412467919801202 1055.810848091047319
4950 4.9500000000000005164e-12 2979.464216071699866 1056.0227235346283123
4960 4.9600000000000006757e-12 2979.4730192112901932 1056.038778174517347
4970 4.9700000000000000273e-12 2979.183277905920022 1056.2984841684765343
4980 4.9800000000000001866e-12 2978.9835446274801143 1056.2255474927851537
4990 4.9900000000000003459e-12 2978.9182079206198068 1056.6991970644737648
5000 5.0000000000000005053e-12 2978.8902632015501695 1056.7353577290361955
5010 5.0100000000000006646e-12 2979.0849814153798434 1056.6327125879699906
5020 5.0200000000000000162e-12 2978.8794083337002121 1056.7917413870370638
5030 5.0300000000000001755e-12 2978.8437745064297815 1057.0181879658759954
5040 5.0400000000000003348e-12 2978.6278806988798351 1057.2153937071182099
5050 5.0500000000000004942e-12 2978.6939292651500182 1057.0589535548454023
5060 5.0600000000000006535e-12 2978.8426048697301667 1057.0126633818551909
5070 5.0700000000000000051e-12 2978.418425031550214 1057.3355851074832117
5080 5.0800000000000001644e-12 2978.1086637612502273 1057.5016608045830253
5090 5.0900000000000003237e-12 2978.5062507418101632 1057.5092933727535183
5100 5.1000000000000004831e-12 2978.4395233034802004 1057.5717735986424941
5110 5.1100000000000006424e-12 2978.3603568481198636 1057.685817948634849
5120 5.1200000000000008017e-12 2978.0142641544298385 1058.0142690884567855
5130 5.1300000000000001533e-12 2978.2340408490499613 1057.9082706850269915
5140 5.1400000000000003126e-12 2977.7893010821298958 1057.9981603893400006
5150 5.150000000000000472e-12 2977.3450893848098531 1058.9476338704407681
5160 5.1600000000000006313e-12 2977.6114437933101726 1058.4337358925943136
5170 5.1700000000000007906e-12 2977.7520738725302181 1058.5276102572577201
5180 5.1800000000000001422e-12 2977.5294239517697861 1058.6441928050689967
5190 5.1900000000000003015e-12 2977.5054768799800513 1059.0568849093979225
5200 5.2000000000000004609e-12 2977.1904157141398173 1059.2843670143561212
5210 5.2100000000000006202e-12 2977.2109779557899856 1059.3737908219172823
5220 5.2200000000000007795e-12 2976.7865605205997781 1059.7858842752964392
5230 5.2300000000000001311e-12 2976.9702169745501124 1059.7714164046160477
5240 5.2400000000000002904e-12 2976.5469713978000073 1059.9722391199820777
5250 5.2500000000000004498e-12 2976.2711033101400062 1060.029578055732145
5260 5.2600000000000006091e-12 2976.7328031472798102 1060.1096554527337048
5270 5.2700000000000007684e-12 2976.6793153945200174 1059.9419458453382958
5280 5.28000000000000012e-12 2976.5149723793201701 1060.0236500231710579
5290 5.2900000000000002793e-12 2976.7275606690800487 1060.2236969388661691
5300 5.3000000000000004387e-12 2976.6129271466102182 1060.2061160981525063
5310 5.310000000000000598e-12 2976.7405968301200119 1060.1845587723644257
5320 5.3200000000000007573e-12 2976.4705434767101906 1060.1650582304728232
5330 5.3300000000000001089e-12 2976.4984774063900659 1060.3161641307244736
5340 5.3400000000000002682e-12 2976.3355399921902062 1060.4050380025303184
5350 5.3500000000000004276e-12 2976.2388221801002146 1060.5950933036508559
5360 5.3600000000000005869e-12 2976.3808645657200032 1060.3831129110178608
5370 5.3700000000000007462e-12 2976.4904178124897953 1060.4290785079867874
5380 5.3800000000000000978e-12 2976.0756430656701923 1060.5663685564595653
5390 5.3900000000000002571e-12 2976.2535214303998146 1060.7439673146923269
5400 5.4000000000000004165e-12 2976.0496827402598683 1060.8990622667406569
5410 5.4100000000000005758e-12 2975.8841610774197761 1061.0890732832676804
5420 5.4200000000000007351e-12 2976.1819415234399457 1060.8884947234348601
5430 5.4300000000000000867e-12 2976.0420730317700873 1061.028480053913654
5440 5.440000000000000246e-12 2975.9528911004799738 1061.1139760471680802
5450 5.4500000000000004054e-12 2975.8446925997300241 1061.2774074974754512
5460 5.4600000000000005647e-12 2975.5671590109200224 1061.6557100919612822
5470 5.470000000000000724e-12 2975.6095608021601038 1061.7358302277937128
5480 5.4800000000000000756e-12 2975.6277171133801858 1061.8278525912051009
5490 5.4900000000000002349e-12 2975.5588901389401144 1061.8313168234483328
5500 5.5000000000000003942e-12 2975.560742977299924 1061.8224362887924599
5510 5.5100000000000005536e-12 2975.3892428108902095 1062.0597137927327367
5520 5.5200000000000007129e-12 2975.2827104470002268 1062.1332241925022117
5530 5.5300000000000000645e-12 2975.226825314459802 1062.1062878477341656
5540 5.5400000000000002238e-12 2974.942285863629877 1062.5187978046824355
5550 5.5500000000000003831e-12 2975.2604441428397877 1062.3338347711769529
5560 5.5600000000000005425e-12 2975.1741217818498626 1062.2433207530971231
5570 5.5700000000000007018e-12 2974.9114798622599665 1062.6146129491667125
5580 5.5800000000000000534e-12 2974.4331573582599049 1062.8973485196745514
5590 5.5900000000000002127e-12 2974.6808249723499102 1063.2613635626119049
5600 5.600000000000000372e-12 2974.2522077690300648 1063.3782169243872886
5610 5.6100000000000005314e-12 2974.2418796853598906 1063.5618615373016382
5620 5.6200000000000006907e-12 2974.3214930840399575 1063.6728305229801208
5630 5.6300000000000000423e-12 2974.2700830867502191 1063.6796687729324731
5640 5.6400000000000002016e-12 2973.9128798704900873 1064.2140308981897761
5650 5.6500000000000003609e-12 2973.7825450898899362 1064.1427996850720774
5660 5.6600000000000005203e-12 2973.7858878450601878 1064.3907597630152395
5670 5.6700000000000006796e-12 2973.7477821291599867 1064.4896510116125228
5680 5.680000000000000839e-12 2973.6076577968601669 1064.7009698645797471
5690 5.6900000000000001905e-12 2973.544271231320181 1064.8142321420693861
5700 5.7000000000000003498e-12 2973.592164488619801 1064.7821486479201667
5710 5.7100000000000005092e-12 2973.3953415763699013 1065.0804968464244666
5720 5.7200000000000006685e-12 2973.4371418196601553 1065.0037175855923124
5730 5.7300000000000008278e-12 2973.1120595626798604 1065.1426438977555335
5740 5.7400000000000001794e-12 2973.1998860682901977 1065.3411310818321454
5750 5.7500000000000003387e-12 2973.4373507055001937 1065.2392939225189821
5760 5.7600000000000004981e-12 2972.9511860399798024 1065.2435670183244838
5770 5.7700000000000006574e-12 2973.123614096809888 1065.1788965719363205
5780 5.7800000000000008167e-12 2973.0795322108901928 1065.4288172492088052
5790 5.7900000000000001683e-12 2972.9446357211600116 1065.5886706166481872
5800 5.8000000000000003276e-12 2973.1074428594702113 1065.4978162764316494
5810 5.810000000000000487e-12 2973.0508834348897835 1065.5000326721651618
5820 5.8200000000000006463e-12 2972.8058065557502232 1065.6729968844711038
5830 5.8300000000000008056e-12 2972.8261281369900644 1065.8336365569396094
5840 5.8400000000000001572e-12 2972.7327430469499632 1066.0252761317424302
5850 5.8500000000000003165e-12 2972.2831600792501376 1066.5304592151985617
5860 5.8600000000000004759e-12 2972.3763575278399003 1066.7003385933676327
5870 5.8700000000000006352e-12 2972.1713455182198231 1066.4964208716119174
5880 5.8800000000000007945e-12 2971.6793659287800438 1067.2753146922182168
5890 5.8900000000000001461e-12 2972.0313523324898597 1067.0469661415106657
5900 5.9000000000000003054e-12 2971.8914492783001151 1067.2200961274820656
5910 5.9100000000000004648e-12 2972.0018846646398742 1067.1757025214385521
5920 5.9200000000000006241e-12 2971.8498719313802212 1067.0909564312771636
5930 5.9300000000000007834e-12 2971.974795182789876 1067.1662257872662849
5940 5.940000000000000135e-12 2971.7974035672000355 1067.2868181343978904
5950 5.9500000000000002943e-12 2971.7384210504501425 1067.2243957118414528
5960 5.9600000000000004537e-12 2971.9073660347298755 1067.2335944018805094
5970 5.970000000000000613e-12 2971.7761124994999591 1067.5016479217010783
5980 5.9800000000000007723e-12 2971.5530988684799922 1067.6857062782853518
5990 5.9900000000000001239e-12 2971.6381286976002229 1067.7242627244334017
6000 6.0000000000000002832e-12 2970.8626302923998992 1068.1412823373257197
6010 6.0100000000000004426e-12 2971.2536135388299954 1068.0397134880170142
6020 6.0200000000000006019e-12 2971.3855475852301424 1068.0302787559633089
6030 6.0300000000000007612e-12 2971.1458541223501015 1068.1948451223493066
6040 6.0400000000000001128e-12 2971.1576427896598034 1068.3267504891407498
